Pos,[0-10),[10-20),[20-30),[30-40]
1,0.2,0.9,3.1,95.8
2,0.2,1.1,3.3,95.5
3,0.2,0.9,2.9,96.1
4,0.2,0.9,2.9,96.1
5,0.2,0.9,3,95.9
6,0.2,0.9,3,95.9
7,0.2,0.9,3,95.8
8,0.2,0.9,2.9,96
9,0.2,0.9,3,95.9
10,0.2,0.9,3,95.9
11,0.2,0.9,3,95.9
12,0.2,0.9,3,95.9
13,0.2,0.9,3,95.9
14,0.2,0.9,3,95.9
15,0.2,0.9,3,95.9
16,0.2,0.9,3,95.9
17,0.2,0.9,3,95.9
18,0.2,0.9,3,95.9
19,0.2,0.9,3,95.9
20,0.2,0.9,3,95.9
21,0.2,0.9,3,95.9
22,0.2,0.9,3,95.9
23,0.2,0.9,2.9,95.9
24,0.2,0.9,3,95.9
25,0.2,0.9,3,95.9
26,0.2,0.9,3,95.9
27,0.2,0.9,3,95.9
28,0.2,1,3,95.9
29,0.2,1,3,95.9
30,0.2,1,3,95.9
31,0.2,1,3,95.9
32,0.2,1,3,95.9
33,0.2,1,3,95.9
34,0.2,1,3,95.9
35,0.2,1,3,95.9
36,0.2,1,3,95.9
37,0.2,1,3,95.9
38,0.2,1,3,95.9
39,0.2,1,3,95.9
40,0.2,1,3,95.8
41,0.2,1,3,95.9
42,0.2,1,3,95.9
43,0.2,1,3,95.8
44,0.2,1,3,95.9
45,0.2,1,3,95.8
46,0.2,1,3,95.8
47,0.2,1,3,95.8
48,0.2,1,3,95.8
49,0.2,1,3,95.8
50,0.2,1,3,95.8
51,0.2,1,3,95.8
52,0.2,1,3,95.8
53,0.2,1,3,95.8
54,0.2,1,3,95.8
55,0.2,1,3,95.8
56,0.2,1,3,95.8
57,0.2,1,3,95.8
58,0.2,1,3,95.8
59,0.2,1,3,95.8
60,0.2,1,3,95.7
61,0.2,1,3,95.7
62,0.2,1,3,95.7
63,0.2,1,3,95.7
64,0.2,1,3,95.7
65,0.2,1,3,95.7
66,0.2,1,3,95.7
67,0.2,1.1,3,95.7
68,0.2,1.1,3,95.7
69,0.2,1.1,3.1,95.6
70,0.3,1.1,3.1,95.6
71,0.3,1.1,3.1,95.6
72,0.3,1.1,3.1,95.6
73,0.3,1.1,3.1,95.6
74,0.3,1.1,3.1,95.6
75,0.3,1.1,3.1,95.6
76,0.3,1.1,3.1,95.6
77,0.3,1.1,3.1,95.6
78,0.3,1.1,3.1,95.5
79,0.3,1.1,3.1,95.5
80,0.3,1.1,3.1,95.5
81,0.3,1.1,3.1,95.5
82,0.3,1.1,3.1,95.5
83,0.3,1.1,3.1,95.5
84,0.3,1.1,3.1,95.4
85,0.3,1.2,3.2,95.4
86,0.3,1.1,3.1,95.4
87,0.3,1.2,3.2,95.4
88,0.3,1.2,3.2,95.4
89,0.3,1.2,3.2,95.3
90,0.3,1.2,3.2,95.3
91,0.3,1.2,3.2,95.3
92,0.3,1.2,3.2,95.3
93,0.3,1.2,3.2,95.3
94,0.3,1.2,3.2,95.2
95,0.3,1.2,3.2,95.3
96,0.3,1.2,3.2,95.2
97,0.3,1.2,3.2,95.2
98,0.3,1.2,3.2,95.2
99,0.3,1.2,3.3,95.2
100,0.3,1.2,3.3,95.1
101,0.3,1.3,3.3,95.1
